ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,LOG_COST,LOG_FREE_TRIALS
DR - Direct Response,Title,app,9.36255059891332,10.40647009962849
ATL - Above The Line,Brand,paid social,5.73214314842516,8.447322077244197
ATL - Above The Line,Brand,paid social,6.33866474708417,8.221683227475838
ATL - Above The Line,Brand,paid social,8.91612366187706,10.322589915804292
ATL - Above The Line,Brand,paid social,10.742169545563272,10.39935780007972
DR - Direct Response,Brand,display,8.705341075487182,11.489721728453592
DR - Direct Response,Brand,ott,7.498764523569863,10.625204454125011
ATL - Above The Line,Title,cinema,8.062322479794693,10.074220975509542
ATL - Above The Line,Title,digital audio,5.809282980514942,9.27209000778582
ATL - Above The Line,Title,bvod,9.15455489757635,11.727943291824154
ATL - Above The Line,Title,olv,9.65598022518388,11.156082649799052
ATL - Above The Line,Launch,cinema,7.247963385685365,8.97450537388085
ATL - Above The Line,Title,ooh,7.215585507263532,10.262550193655844
ATL - Above The Line,Title,olv,8.543396856912874,10.368952459848748
ATL - Above The Line,Title,cinema,7.275691575197888,9.87780147161948
ATL - Above The Line,Title,print,7.944268734718392,10.998614608162518
ATL - Above The Line,Title,online display,11.853337430657112,11.058675492678589
ATL - Above The Line,Brand,partnership,7.617892311161716,10.03342618642522
ATL - Above The Line,Brand,online display,7.417075770604823,9.94277653258994
ATL - Above The Line,Title,digital audio,6.895470124548499,11.727889495022085
ATL - Above The Line,Title,olv,9.40665030037224,11.160082170876487
ATL - Above The Line,Title,ctv,7.736608361207199,10.2970484188164
ATL - Above The Line,Title,bvod,6.892164369935884,8.5905403027602
ATL - Above The Line,Title,ooh,10.44829770453515,10.569492954996877
ATL - Above The Line,Brand,cinema,10.62572473614806,10.924628089677755
ATL - Above The Line,Brand,digital audio,4.703203926259457,10.477089082446165
ATL - Above The Line,Brand,radio,9.88192116072138,9.806554206109324
ATL - Above The Line,Title,ooh,6.828593016935907,10.002968115102126
ATL - Above The Line,Title,olv,9.490457653410688,9.314431882787847
ATL - Above The Line,Title,radio,4.518195171973685,10.075847153409343
ATL - Above The Line,Title,online display,9.674506370362293,11.620603483143418
ATL - Above The Line,Title,ooh,5.879890321835502,9.776760387136411
ATL - Above The Line,Brand,ctv,9.382415445734908,11.192914396831654
ATL - Above The Line,Brand,online display,8.089353631705066,9.415775246149586
ATL - Above The Line,Brand,olv,6.343159612006319,10.985481349164598
ATL - Above The Line,Brand,cinema,7.329231522029286,10.22613502307827
ATL - Above The Line,Title,bvod,9.302196411281717,10.577541614039385
ATL - Above The Line,Title,youtube,8.254687516950824,10.231648560670209
ATL - Above The Line,Brand,display,9.11827332751863,10.868002002465117
DR - Direct Response,Title,app,11.63081382841278,7.649645003530073
DR - Direct Response,Brand,display,5.245074805152317,8.800514770721056
ATL - Above The Line,Brand,paid social,10.982407207858502,10.642790239123592
DR - Direct Response,Brand,paid social,8.251911675906715,8.175066196744528
DR - Direct Response,Brand,ott,6.442556089908299,9.692331858867243
DR - Direct Response,Title,ott,5.665491995367873,10.16997292892926
ATL - Above The Line,Title,paid social,7.722363168703814,9.393902825206265
DR - Direct Response,Title,paid social,9.726944269318317,9.530879926252355
DR - Direct Response,Brand,ott,7.833453620205358,10.496860253116084
ATL - Above The Line,Brand,display,10.790974407141162,11.236765952118546
DR - Direct Response,Brand,paid social,5.448201816085329,9.263215514581884
DR - Direct Response,Title,youtube,8.041786190213966,9.64772395565262
DR - Direct Response,Title,paid social,5.805707094378127,9.49106429253908
ATL - Above The Line,Title,paid social,8.719812351024991,7.796222502121694
ATL - Above The Line,Brand,display,9.664200645617168,10.366605341203208
DR - Direct Response,Brand,display,7.304475595948707,11.161966723799027
ATL - Above The Line,Title,youtube,3.3965197921110444,11.244136194284168
DR - Direct Response,Title,paid social,8.422609947330109,9.35115306646576
DR - Direct Response,Brand,app,8.851750739046954,8.969121949934442
DR - Direct Response,Title,app,8.793197847460823,10.246143487766114
DR - Direct Response,Brand,paid social,10.293933772998436,11.05620869318689
DR - Direct Response,Brand,pmax,6.132182554046861,10.379782909785296
ATL - Above The Line,Brand,display,9.291182759820284,10.514635320657094
ATL - Above The Line,Brand,display,10.215824797853031,11.369696920868506
DR - Direct Response,Title,display,4.860664754186628,9.483165880170665
DR - Direct Response,Title,app,8.640440382458962,10.003854923167216
ATL - Above The Line,Brand,paid social,7.154013613402346,11.863941427032282
DR - Direct Response,Brand,paid social,7.916501209988072,10.027082112966376
DR - Direct Response,Title,youtube,8.691017078400545,8.953438362196247
DR - Direct Response,Title,ott,7.184583662675835,9.553150339826606
DR - Direct Response,Brand,app,6.844687675514562,9.283543434822947
DR - Direct Response,Title,paid social,8.125225580866717,10.582694518231085
ATL - Above The Line,Title,youtube,6.103028282950449,9.325899603478655
DR - Direct Response,Brand,paid social,6.105574177398057,10.496310679809026
DR - Direct Response,Brand,display,9.289661588668457,9.486246377933307
DR - Direct Response,Brand,paid social,5.992189284422439,8.095010113560212
ATL - Above The Line,Title,youtube,9.26608912604583,10.532001807502542
DR - Direct Response,Brand,app,8.898409321846842,10.37337711277624
DR - Direct Response,Title,paid social,4.955263518561269,10.743766624469178
DR - Direct Response,Brand,display,6.841337660112421,9.549508257782549
DR - Direct Response,Brand,paid social,10.218716088298969,9.442640275659713
DR - Direct Response,Brand,paid social,6.294102963749818,10.627130232422225
ATL - Above The Line,Brand,paid social,7.225750723285127,11.748010472442193
DR - Direct Response,Brand,display,8.897452622005392,10.235675266542026
DR - Direct Response,Title,app,9.477398985341525,10.65031719614587
ATL - Above The Line,Brand,display,7.609748220186085,9.901938353146198
DR - Direct Response,Title,app,6.98568807003856,8.676358704492985
DR - Direct Response,Title,app,10.63071895975233,11.19477580011886
ATL - Above The Line,Brand,paid social,11.202051869396008,11.135584878587704
ATL - Above The Line,Title,youtube,9.830199936106307,10.937356499092283
DR - Direct Response,Brand,pmax,8.217557289113511,10.041991747757102
DR - Direct Response,Brand,paid social,6.605703792563054,10.82330047421076
ATL - Above The Line,Brand,display,6.56572965078693,11.12088874117982
DR - Direct Response,Brand,display,9.006556948108749,11.849451485859328
DR - Direct Response,Brand,app,8.818650942009084,11.21593527273693
DR - Direct Response,Brand,paid social,10.5932271839894,10.288484271778051
ATL - Above The Line,Title,youtube,9.237459306956978,8.91240457598566
ATL - Above The Line,Brand,display,5.354933966966933,10.380593090919056
DR - Direct Response,Title,app,9.962121488369004,10.48181097071812
DR - Direct Response,Title,youtube,6.263664893709055,10.935607056180771
ATL - Above The Line,Brand,ott,7.370834993155048,11.582390145137955
ATL - Above The Line,Title,paid social,8.515103008505095,10.129042593869622
ATL - Above The Line,Brand,paid social,11.665518560964772,12.331715908502234
ATL - Above The Line,Brand,olv,9.15853958041267,10.645058401542723
ATL - Above The Line,Title,bvod,7.733048518034233,9.423608925599613
ATL - Above The Line,Title,digital audio,9.028199598839878,8.311754480345472
ATL - Above The Line,Brand,olv,9.665586898830336,10.022104018570689
ATL - Above The Line,Brand,paid social,7.485036959239109,8.76306215335453
ATL - Above The Line,Launch,cinema,11.3036944341634,10.062569482311408
ATL - Above The Line,Brand,partnership,8.478776634842367,10.25934636352895
ATL - Above The Line,Brand,radio,8.961850807151706,11.346337916916475
ATL - Above The Line,Brand,bvod,9.26538805980042,8.712506653403333
ATL - Above The Line,Title,tv,8.824405795325953,11.1356157962096
ATL - Above The Line,Title,ooh,9.577661147425678,10.32284471762821
ATL - Above The Line,Title,tv,6.950086533995576,11.256378427580245
ATL - Above The Line,Title,tv,7.056399396916292,9.791450912179446
ATL - Above The Line,Title,partnership,6.079772999198551,8.888345628868134
ATL - Above The Line,Brand,partnership,8.856737846180444,9.003418288351833
ATL - Above The Line,Brand,digital audio,9.469360589808606,8.928897462074387
ATL - Above The Line,Title,online display,8.889713531364668,10.703704137770965
ATL - Above The Line,Title,cinema,11.085797093655968,11.705787360046884
ATL - Above The Line,Title,cinema,8.05350239425014,9.65785999473951
ATL - Above The Line,Title,olv,9.270472637310938,10.855474910641826
ATL - Above The Line,Brand,ctv,6.094990881683647,8.696605520508058
ATL - Above The Line,Title,cinema,7.3651927841687455,10.405328938630614
ATL - Above The Line,Title,ooh,9.318835968129482,10.89501951418495
ATL - Above The Line,Brand,tv,9.596001332787012,8.772134589837206
ATL - Above The Line,Brand,ooh,7.533201610177822,10.019988878264268
ATL - Above The Line,Title,bvod,7.93440600825238,10.94251489748518
ATL - Above The Line,Title,bvod,7.419440533160009,11.5638962973725
ATL - Above The Line,Title,cinema,9.670510182330968,10.579200893006892
ATL - Above The Line,Title,partnership,9.10165433288978,10.943327773183215
ATL - Above The Line,Brand,tv,8.9671254822662,9.810538582879746
ATL - Above The Line,Title,bvod,8.153415942858986,8.496765969101194
ATL - Above The Line,Brand,bvod,8.076344399333994,10.760119995543734
ATL - Above The Line,Brand,tv,6.872428574327171,10.141639906165338
ATL - Above The Line,Brand,tv,9.324775587709668,10.25668450526923
ATL - Above The Line,Title,tv,8.823297527135274,11.315311371115978
ATL - Above The Line,Title,print,8.951520419009412,10.988798941793412
ATL - Above The Line,Title,online display,7.114590570580168,12.151429166588668
ATL - Above The Line,Title,ooh,4.191622501686571,10.378783714091911
ATL - Above The Line,Title,tv,10.043714169542,9.53122968012208
ATL - Above The Line,Title,tv,7.199723154246627,10.035501294110666
ATL - Above The Line,Brand,partnership,6.507441878013575,10.64136882537334
ATL - Above The Line,Title,ctv,9.31512011902056,11.243347061061318
ATL - Above The Line,Title,tv,7.356330960814252,8.753172411939016
ATL - Above The Line,Launch,cinema,9.976540504065545,10.233036952956729
ATL - Above The Line,Brand,print,9.177097913395748,11.838802773029805
ATL - Above The Line,Launch,paid social,9.29723524217916,9.983556259871673
ATL - Above The Line,Brand,display,5.601417467978173,11.158249806841336
DR - Direct Response,Title,paid social,10.250906794311314,10.719053009406863
ATL - Above The Line,Title,display,8.535044897294346,11.18317242391023
DR - Direct Response,Title,ott,7.397347051739736,9.41233627986542
DR - Direct Response,Title,app,8.322347939505697,9.416707990928405
DR - Direct Response,Brand,display,4.864915639746849,10.244805884986665
ATL - Above The Line,Brand,paid social,8.801063006439993,8.687799727874713
DR - Direct Response,Brand,ott,6.207261175759138,9.953937766631345
DR - Direct Response,Brand,display,5.625280246501244,10.47809947709289
ATL - Above The Line,Title,paid social,5.320274533900079,12.01441940368227
DR - Direct Response,Title,paid social,10.07175497772695,10.628385306408896
ATL - Above The Line,Title,paid social,6.92843007484832,10.851556563537349
ATL - Above The Line,Title,paid social,10.831717922407991,11.392409347846934
DR - Direct Response,Title,paid social,7.096977968089391,9.256989197496544
ATL - Above The Line,Title,paid social,4.988321516499672,10.058904145043424
ATL - Above The Line,Title,paid social,6.0502993328288746,12.657110811959738
DR - Direct Response,Title,display,10.293986896841124,10.145118356616706
DR - Direct Response,Brand,app,7.782302758775241,11.344220973680432
ATL - Above The Line,Title,paid social,7.074463919370915,11.191073253052156
ATL - Above The Line,Title,youtube,8.35235864176187,8.742061654214902
ATL - Above The Line,Title,paid social,8.969141041737377,10.53587280497856
DR - Direct Response,Brand,ott,10.080257058513643,10.371655748404088
DR - Direct Response,Brand,paid social,10.677881945831276,10.555410053342335
DR - Direct Response,Title,youtube,7.414494565030933,9.468146571924956
DR - Direct Response,Title,display,5.673185800678733,9.10428739439971
DR - Direct Response,Title,youtube,7.317637284886492,9.747062371323947
DR - Direct Response,Title,paid social,8.533294860962137,10.126390274853362
DR - Direct Response,Title,youtube,6.325469456665338,11.412979044391534
DR - Direct Response,Title,youtube,6.337374253247055,12.047192206338204
DR - Direct Response,Title,paid social,8.684000014743608,11.62522353008493
ATL - Above The Line,Brand,display,7.975808698842125,11.08721229137302
DR - Direct Response,Title,ott,8.122780776633434,9.217191846925283
DR - Direct Response,Brand,paid social,6.695415654500406,9.81437269204819
ATL - Above The Line,Brand,youtube,7.647881460736077,10.435021569738858
DR - Direct Response,Title,display,6.396696294656356,9.59017514463596
DR - Direct Response,Brand,paid social,9.670176234231226,10.803390942382286
DR - Direct Response,Brand,pmax,9.931982196529068,10.947097395711053
DR - Direct Response,Brand,app,4.739613662537582,10.762353811650389
DR - Direct Response,Brand,display,6.387182303761266,11.25265283151667
ATL - Above The Line,Title,youtube,5.36667670406138,9.31722961852926
ATL - Above The Line,Brand,ott,6.890995617166797,11.160072066757811
DR - Direct Response,Brand,paid social,7.913045410418873,9.526784084359852
DR - Direct Response,Brand,pmax,5.450952612971631,9.280780196122045
ATL - Above The Line,Brand,display,6.400971476042478,10.758167526521463
ATL - Above The Line,Brand,display,6.253040039037728,11.443960200245064
ATL - Above The Line,Brand,display,8.43762387167695,10.713933873916456
DR - Direct Response,Brand,youtube,8.188730790242836,10.245339577823222
DR - Direct Response,Brand,pmax,6.7616885028473535,10.535546253714353
ATL - Above The Line,Brand,paid social,8.38267845832806,10.361304727667562
DR - Direct Response,Title,paid social,7.077363023356016,9.095230260872045
DR - Direct Response,Brand,app,7.573454178582853,8.978225447972857
DR - Direct Response,Brand,paid social,11.083919277253022,10.145415565933364
ATL - Above The Line,Title,youtube,10.482875435088728,10.30456705793174
ATL - Above The Line,Brand,ott,5.720803458990504,10.2358402440427
DR - Direct Response,Brand,display,9.561041608802384,10.902580933784584
ATL - Above The Line,Brand,display,9.527947199118218,10.008361399790097
ATL - Above The Line,Brand,paid social,5.993138145859991,10.789122150320308
DR - Direct Response,Title,youtube,9.541268698056092,10.079460667213748
DR - Direct Response,Brand,app,10.839306560350082,12.053258413924688
DR - Direct Response,Brand,youtube,6.039444859626549,10.30542678537849
ATL - Above The Line,Title,youtube,6.408825287462533,12.572167725338105
ATL - Above The Line,Brand,display,9.90023727610586,10.577528363356336
ATL - Above The Line,Brand,paid social,8.553532835195105,10.01016649868239
DR - Direct Response,Brand,pmax,9.05882887311172,9.322387879782813
ATL - Above The Line,Brand,paid social,8.678226417803511,8.777385868925403
DR - Direct Response,Brand,youtube,8.768655164367448,9.230127312874822
ATL - Above The Line,Title,ooh,5.6724293969981785,9.34228751033236
ATL - Above The Line,Brand,olv,9.95376470582714,10.62046380220837
ATL - Above The Line,Title,cinema,10.174459662968651,9.69675977213856
ATL - Above The Line,Launch,olv,7.64970690932376,10.411954396567223
ATL - Above The Line,Brand,olv,7.985147336027689,11.510262121417384
ATL - Above The Line,Launch,cinema,5.304597604505188,10.136406369875605
ATL - Above The Line,Title,ooh,8.991650637677878,12.309820221099216
ATL - Above The Line,Title,olv,9.09597386832197,9.045226313335904
ATL - Above The Line,Title,print,7.9513797375644995,10.073445915696682
ATL - Above The Line,Title,tv,10.092809548974827,9.68357377986711
ATL - Above The Line,Title,tv,7.460841222382708,11.16376081943372
ATL - Above The Line,Launch,paid social,9.082525182119191,7.978286972322326
ATL - Above The Line,Title,bvod,6.224756429474007,8.777159197744902
ATL - Above The Line,Title,cinema,8.021101816834864,10.116810236616391
ATL - Above The Line,Brand,print,7.749003448262794,11.780465236443256
ATL - Above The Line,Brand,bvod,8.470181245279564,10.45098448864686
ATL - Above The Line,Title,online display,7.396893420227862,8.868987444135236
ATL - Above The Line,Title,bvod,7.82637130526256,9.023809568721006
ATL - Above The Line,Title,bvod,9.554389545262342,11.90244017242038
ATL - Above The Line,Brand,digital audio,7.275608512395439,9.601512486840894
ATL - Above The Line,Title,cinema,5.169062530690774,9.278746404640245
ATL - Above The Line,Title,online display,11.221336838529812,11.706239218927037
ATL - Above The Line,Title,ooh,10.556866870283717,11.23857335252061
ATL - Above The Line,Title,radio,5.733955974663749,11.502319823447918
ATL - Above The Line,Title,cinema,9.308314273648552,9.271647114036874
ATL - Above The Line,Title,ctv,7.156184437762206,8.694935948152983
ATL - Above The Line,Brand,paid social,8.539081876673874,10.358034528295873
ATL - Above The Line,Title,cinema,8.594552301460572,10.560592702573986
ATL - Above The Line,Brand,radio,7.640656684198943,10.590155789998365
ATL - Above The Line,Brand,ooh,6.6498649913380925,11.707052973122533
ATL - Above The Line,Title,bvod,6.817939974659773,8.485690140347257
ATL - Above The Line,Brand,print,6.411177668481348,11.08672066866142
ATL - Above The Line,Brand,radio,6.563234741501328,9.124640861386146
ATL - Above The Line,Brand,digital audio,7.942383559408645,11.082749134098524
ATL - Above The Line,Title,cinema,6.772462335737954,9.748118297213908
ATL - Above The Line,Brand,partnership,9.29449676069585,9.408112780550496
ATL - Above The Line,Brand,tv,10.747819447364265,9.61277689855766
ATL - Above The Line,Brand,ctv,7.017174546750678,8.77465623372399
ATL - Above The Line,Brand,tv,8.495620157875354,10.26502271644802
ATL - Above The Line,Title,print,8.965356293257228,9.44953127305573
ATL - Above The Line,Title,ctv,8.915394649642883,11.013105390695896
ATL - Above The Line,Brand,radio,8.200661611780355,10.866428255237
ATL - Above The Line,Brand,partnership,9.403925753048648,11.917652834349418
ATL - Above The Line,Launch,bvod,8.933887020808994,10.591886729143624
ATL - Above The Line,Title,cinema,5.832205005910728,10.746695202261945
ATL - Above The Line,Title,bvod,9.632197067635332,11.628735889641568
ATL - Above The Line,Launch,cinema,9.664928287334632,9.594965154565552
ATL - Above The Line,Title,ooh,6.686784365779546,8.731888355395212
ATL - Above The Line,Title,tv,8.13205704265547,10.425160233688716
ATL - Above The Line,Brand,olv,9.296801514281135,8.797699580118923
ATL - Above The Line,Title,cinema,7.68592811629361,12.685722165727595
DR - Direct Response,Title,youtube,10.000080091584444,11.68429965069824
DR - Direct Response,Title,ott,12.3301326950061,12.394893287444486
DR - Direct Response,Title,paid social,6.645857905504084,10.287105745214284
ATL - Above The Line,Brand,display,5.574281046045619,10.776679742187287
ATL - Above The Line,Brand,display,8.611866805018918,9.763645431946784
DR - Direct Response,Brand,display,9.365807042650372,11.110019579256988
DR - Direct Response,Brand,paid social,7.647041493521771,9.005380491095602
DR - Direct Response,Title,paid social,10.686476351172228,7.674199388603539
DR - Direct Response,Title,app,5.650592646142082,9.431441839656168
DR - Direct Response,Title,app,9.314109221605424,8.764765515640143
DR - Direct Response,Title,youtube,6.970636177021338,11.706795003086643
DR - Direct Response,Title,app,11.166815090358584,12.045553949525036
ATL - Above The Line,Title,paid social,11.659828889627011,8.817459252311327
DR - Direct Response,Title,youtube,6.68070410283691,11.520028478733924
DR - Direct Response,Title,ott,7.072167415232524,11.178683579266243
DR - Direct Response,Brand,youtube,9.614927094416586,8.6501389125687
DR - Direct Response,Brand,paid social,7.365135821242102,9.833056504511754
ATL - Above The Line,Title,paid social,7.98165812158486,9.642603192469725
DR - Direct Response,Title,app,8.109411401872713,10.974688561384854
DR - Direct Response,Brand,ott,4.608265390895394,8.992106000893893
ATL - Above The Line,Title,paid social,8.038631445736936,10.125309430825205
DR - Direct Response,Title,app,6.819404824009459,9.53652342748382
DR - Direct Response,Brand,paid social,7.173950656892185,10.699217945615477
DR - Direct Response,Brand,paid social,10.669096780029156,10.007042288755214
DR - Direct Response,Brand,paid social,5.798304465133032,9.687652851385224
DR - Direct Response,Brand,pmax,9.531211542368744,10.010547972537523
DR - Direct Response,Brand,ott,7.560273154789295,12.26657754253282
ATL - Above The Line,Title,paid social,7.558834897958476,9.806345946694474
ATL - Above The Line,Title,youtube,9.489999597284,9.180421224818206
DR - Direct Response,Title,app,8.677255505904771,10.809637439410448
DR - Direct Response,Title,paid social,9.093367133345662,10.08052559277275
ATL - Above The Line,Title,paid social,9.8109352163827,8.805118734226705
ATL - Above The Line,Title,display,7.465838464510814,12.462615034180384
DR - Direct Response,Brand,display,6.959132569841885,9.870956096333607
ATL - Above The Line,Title,paid social,6.106800145787886,9.845490787377896
DR - Direct Response,Brand,app,6.574796861660721,10.384782506664848
DR - Direct Response,Brand,app,10.309993119179536,8.53986229467718
ATL - Above The Line,Brand,display,5.628160536521302,10.501277077164776
DR - Direct Response,Title,display,5.679626384778442,12.317959935382824
DR - Direct Response,Title,display,8.933195916637105,10.353583711489849
ATL - Above The Line,Title,ott,9.05122740031911,8.985532937175272
DR - Direct Response,Title,youtube,9.054149612601032,9.604258401774867
DR - Direct Response,Title,app,7.6035838613688735,10.431969089290362
ATL - Above The Line,Title,ott,7.837230709458732,11.559233312644546
DR - Direct Response,Title,app,8.655289399399768,9.884137542793168
DR - Direct Response,Brand,youtube,8.218593066686584,11.05357892666489
ATL - Above The Line,Title,ott,4.074481933125849,8.784927626058323
ATL - Above The Line,Title,paid social,7.648968552111121,8.77655448995305
ATL - Above The Line,Brand,display,6.527943297632638,9.740251307005185
DR - Direct Response,Brand,display,8.379775399372564,11.666778014646823
DR - Direct Response,Brand,display,8.726760197100388,10.51514345591882
DR - Direct Response,Brand,display,7.497911356829285,10.503377070436544
DR - Direct Response,Brand,youtube,9.727217448710595,11.336976758360729
DR - Direct Response,Title,app,8.93467909275103,9.612458552030764
ATL - Above The Line,Title,youtube,8.821713206709319,10.914800604605189
ATL - Above The Line,Title,ott,9.158769144231892,9.391152456756933
DR - Direct Response,Brand,display,11.775400338704904,12.213649716884984
DR - Direct Response,Brand,youtube,6.024439836601935,9.421732747889612
DR - Direct Response,Brand,display,8.91833563693238,9.339496707982494
DR - Direct Response,Title,display,6.392821227171603,10.775773312922537
ATL - Above The Line,Brand,ott,9.066113124950574,10.304498421902048
DR - Direct Response,Title,youtube,6.406681946658825,10.552294577933266
ATL - Above The Line,Brand,display,7.310596948883587,10.452460621401546
DR - Direct Response,Brand,paid social,7.531177177050517,9.130891238102857
DR - Direct Response,Title,youtube,9.824710543527988,11.842631433369286
DR - Direct Response,Title,youtube,9.721176395688094,11.120668494108488
DR - Direct Response,Brand,app,5.817706220974515,11.587463294721934
ATL - Above The Line,Title,display,8.162727234439737,9.694587701370905
ATL - Above The Line,Brand,display,6.783608286239255,10.64223170922468
DR - Direct Response,Title,youtube,5.794689033343877,10.422426573500502
DR - Direct Response,Brand,paid social,7.672031714003602,11.355827345707812
DR - Direct Response,Title,youtube,7.507014767522111,11.38816894600015
ATL - Above The Line,Title,youtube,12.443567049007417,10.418096111969763
DR - Direct Response,Brand,ott,8.844931685412051,8.702111374057457
ATL - Above The Line,Title,youtube,5.580446550210118,12.009430861980686
ATL - Above The Line,Title,ctv,7.044730734009215,10.782109646165358
ATL - Above The Line,Launch,paid social,9.906955033868204,9.614246932846992
ATL - Above The Line,Brand,olv,11.832978716174186,10.632220723641048
ATL - Above The Line,Launch,radio,5.206037590428741,8.708988067621721
ATL - Above The Line,Title,partnership,4.679349584162343,11.282961331276612
ATL - Above The Line,Title,tv,11.440430253157595,8.748982460569778
ATL - Above The Line,Title,ctv,8.766702881024449,10.002988031669815
ATL - Above The Line,Launch,paid social,6.497498710137842,10.46965213593867
ATL - Above The Line,Title,tv,9.028422733596202,11.26639877145994
ATL - Above The Line,Title,digital audio,3.341801171705499,10.331333986381672
ATL - Above The Line,Title,online display,8.069689724316406,10.861319955900932
ATL - Above The Line,Title,digital audio,8.655183129936894,10.196223955313302
ATL - Above The Line,Brand,print,9.731673201214855,10.19219297618541
ATL - Above The Line,Title,ooh,6.2351359528736525,10.310204210462317
ATL - Above The Line,Title,ooh,8.218220957605794,10.034858300147429
ATL - Above The Line,Title,ooh,6.394543477223177,8.533017326763122
ATL - Above The Line,Title,bvod,8.52445674780442,9.453894209062014
ATL - Above The Line,Brand,cinema,6.448746978943002,10.469973685509526
ATL - Above The Line,Brand,tv,7.327313938122034,9.974618204008928
ATL - Above The Line,Brand,cinema,6.26771275130897,10.068205063381722
ATL - Above The Line,Brand,cinema,9.238697481600502,9.900167045750264
ATL - Above The Line,Title,olv,9.61287585960052,9.358342186216564
ATL - Above The Line,Title,olv,7.640272200051774,9.729922545014642
ATL - Above The Line,Title,bvod,8.132600726168656,9.916737384538704
ATL - Above The Line,Brand,tv,5.452839405984207,10.229632719489874
ATL - Above The Line,Brand,ctv,7.522903079518664,10.619017851588522
ATL - Above The Line,Brand,ctv,7.973010695196109,10.043390789276591
ATL - Above The Line,Brand,radio,12.79387853246977,9.191803623117702
ATL - Above The Line,Brand,bvod,6.058492155396318,8.822320703414048
ATL - Above The Line,Brand,bvod,10.706180378866764,12.829649654068705
ATL - Above The Line,Title,bvod,9.86268951606221,9.091355239090351
ATL - Above The Line,Brand,ooh,8.570030393364917,9.704322334385225
ATL - Above The Line,Brand,online display,11.237647871201998,10.743006737319025
ATL - Above The Line,Brand,ooh,8.735105483522663,10.586403572814012
ATL - Above The Line,Title,cinema,8.765882844653692,10.746883668150176
ATL - Above The Line,Title,bvod,7.967748007101858,9.780452876122569
ATL - Above The Line,Brand,online display,10.27188921890687,10.463738281710835
ATL - Above The Line,Launch,tv,10.042480503661118,10.285999234791513
ATL - Above The Line,Title,bvod,6.934893678683128,9.911422487506057
ATL - Above The Line,Brand,cinema,5.685414817298017,10.4706102359497
ATL - Above The Line,Launch,ooh,7.697352898095147,11.282973790892198
ATL - Above The Line,Title,bvod,6.620526437139178,10.202208224847633
DR - Direct Response,Brand,app,7.948975008753424,10.20888109675341
DR - Direct Response,Title,app,10.29692258862795,11.29580747345355
DR - Direct Response,Title,youtube,7.238561493976723,11.18868866912095
DR - Direct Response,Brand,display,7.98632811231252,11.813121090313984
ATL - Above The Line,Brand,display,8.16830215978953,8.463163524996325
ATL - Above The Line,Brand,display,9.594790197819249,11.13227993700147
DR - Direct Response,Brand,ott,4.025530246221741,10.827837719735893
DR - Direct Response,Title,youtube,6.9691137491130775,9.336223843666437
ATL - Above The Line,Title,paid social,8.444871929836431,10.476806732924326
DR - Direct Response,Title,ott,10.229490895302188,11.27871742736212
DR - Direct Response,Brand,paid social,7.1761551386985865,9.392881071423298
DR - Direct Response,Brand,app,4.685366727982368,10.66834776824768
DR - Direct Response,Brand,app,9.18198102010635,11.098413910881856
ATL - Above The Line,Title,paid social,6.917428343677824,9.150319630287434
DR - Direct Response,Title,display,5.918598111620868,10.081768456878068
DR - Direct Response,Brand,display,6.937294663559432,10.526333774292972
DR - Direct Response,Title,app,7.730653590974319,9.4260048244266
DR - Direct Response,Title,youtube,6.972643738883996,9.342742251941386
DR - Direct Response,Title,display,4.099000373758295,10.089030996805306
DR - Direct Response,Brand,app,9.682572142071423,11.028492471360176
DR - Direct Response,Title,paid social,10.364494898805257,10.870117153478857
ATL - Above The Line,Brand,ott,9.23939419236692,9.360533803643598
DR - Direct Response,Brand,app,6.012198113494889,10.87857610923693
DR - Direct Response,Title,paid social,7.700041662906607,9.38608115624033
DR - Direct Response,Title,paid social,8.051831571355306,8.609631979992383
DR - Direct Response,Title,app,9.14422941520944,9.856248135336829
DR - Direct Response,Brand,ott,9.269749196186613,11.35077917191722
ATL - Above The Line,Brand,paid social,6.739265618918974,10.882380056259157
DR - Direct Response,Brand,app,8.211561653502702,10.222897916844278
DR - Direct Response,Brand,display,8.888824331771772,9.80654098457872
ATL - Above The Line,Brand,ott,10.69110001061642,9.833563354642198
DR - Direct Response,Title,paid social,9.33502398821092,10.33358088091762
ATL - Above The Line,Brand,display,9.487625836507997,9.152909332742016
ATL - Above The Line,Title,youtube,8.214865730222744,9.87534061813995
DR - Direct Response,Title,display,10.609220449653892,10.00826865036386
ATL - Above The Line,Title,paid social,8.803066629274081,8.869461440120066
DR - Direct Response,Brand,app,6.510496407421072,9.383564842133904
ATL - Above The Line,Brand,youtube,10.596424460990445,10.636196974460416
ATL - Above The Line,Brand,display,9.323105505660653,10.234014292525204
ATL - Above The Line,Title,paid social,7.264282211967789,9.91480180431128
ATL - Above The Line,Title,youtube,7.198535048612065,9.310373924525976
DR - Direct Response,Title,display,8.59879529797969,11.806013349654608
DR - Direct Response,Title,youtube,8.899481104774837,9.384035662622956
DR - Direct Response,Title,paid social,8.419622258033241,10.476811805774684
DR - Direct Response,Brand,display,8.625383698867116,9.735168304254511
DR - Direct Response,Brand,app,11.1317610877988,10.260860902532563
ATL - Above The Line,Brand,display,9.997490059527108,10.68343975546272
DR - Direct Response,Brand,paid social,8.40761044132519,8.850225231627423
