ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,HOLIDAY_FLAG,SEASON,MONTH,ATL_OR_DR_CAMPAIGN_TYPE,ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL,ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH,ATL_OR_DR_CAMPAIGN_TYPE_MONTH,ATL_OR_DR_CHANNEL,ATL_OR_DR_CHANNEL_MONTH,ATL_OR_DR_MONTH,CAMPAIGN_TYPE_CHANNEL,CAMPAIGN_TYPE_CHANNEL_MONTH,CAMPAIGN_TYPE_MONTH,CHANNEL_MONTH,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS,AVG_COST_MONTH,MEDIAN_COST_MONTH,AVG_COST_CAMPAIGN_TYPE_CHANNEL,MEDIAN_COST_CAMPAIGN_TYPE_CHANNEL,AVG_FREE_TRIALS_MONTH,MEDIAN_FREE_TRIALS_MONTH,AVG_FREE_TRIALS_BY_CHANNEL_MONTH,MEDIAN_FREE_TRIALS_BY_CHANNEL_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CHANNEL_MONTH,AVG_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,AVG_COST_BY_CHANNEL_MONTH,MEDIAN_COST_BY_CHANNEL_MONTH,COST_OVER_AVG_COST_BY_CHANNEL_MONTH,AVG_FREE_TRIALS_BY_ATL_OR_DR_MONTH,MEDIAN_FREE_TRIALS_BY_ATL_OR_DR_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_ATL_OR_DR_MONTH,AVG_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,AVG_COST_BY_ATL_OR_DR_MONTH,MEDIAN_COST_BY_ATL_OR_DR_MONTH,COST_OVER_AVG_COST_BY_ATL_OR_DR_MONTH,AVG_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,AVG_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,AVG_COST_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_COST_BY_CAMPAIGN_TYPE_MONTH,COST_OVER_AVG_COST_BY_CAMPAIGN_TYPE_MONTH,NORMALIZE_FREE_TRIAL_BY_MONTH,NORMALIZE_COST_PER_FREE_TRIALS_BY_MONTH,NORMALIZE_COST_BY_FREE_TRIALS_BY_MONTH
ATL - Above The Line,Title,paid social,25686.0,33420.82,False,Summer,July,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_July,ATL - Above The Line_Title_July,ATL - Above The Line_paid social,ATL - Above The Line_paid social_July,ATL - Above The Line_July,Title_paid social,Title_paid social_July,Title_July,paid social_July,0.7685628299963915,858447182.52,10.153740306328956,10.41696425907472,0.5701672563132871,20.570635714592136,13667.90251519757,2994.47,14781.334567099568,3309.5,45959.68763677812,27091.21,44656.93286764706,27553.295,0.7483904033233019,0.9026427022783422,0.1260642229104142,0.8514585317717382,13666.153272058824,3465.575,1.8795340201925286,45883.8623699422,27283.7,0.728378525123758,0.8414478301419623,0.1182290323090125,0.913381439068808,14134.902855491331,3074.58,1.8172038578971297,47447.52345419847,27828.02,0.7043743817790917,0.8508117686307275,0.10184031401304369,0.903328865835148,13099.998683206108,2802.46,1.9607635558718683,0.7271768307941198,0.9260651186997367,1.52275235074546
ATL - Above The Line,Title,paid social,13256.64,233973.7,False,Summer,July,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_July,ATL - Above The Line_Title_July,ATL - Above The Line_paid social,ATL - Above The Line_paid social_July,ATL - Above The Line_July,Title_paid social,Title_paid social_July,Title_July,paid social_July,0.0566586757400511,3101705110.368,9.49232926901587,12.362968268836369,0.0551117368013657,21.85521783314836,13667.90251519757,2994.47,14781.334567099568,3309.5,45959.68763677812,27091.21,44656.93286764706,27553.295,5.239358929854062,0.9026427022783422,0.1260642229104142,0.06276977102572268,13666.153272058824,3465.575,0.970034488571404,45883.8623699422,27283.7,5.099259040434933,0.8414478301419623,0.1182290323090125,0.06733474579225203,14134.902855491331,3074.58,0.9378656603111969,47447.52345419847,27828.02,4.931209955053966,0.8508117686307275,0.10184031401304369,0.06659366716475487,13099.998683206108,2802.46,1.0119573536289512,5.090846174784884,0.06826979034990109,5.501944492691068
DR - Direct Response,Title,app,9797.04,35295.93,False,Fall,September,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_September,DR - Direct Response_Title_September,DR - Direct Response_app,DR - Direct Response_app_September,DR - Direct Response_September,Title_app,Title_app_September,Title_September,app_September,0.277568546855119,345795638.0472,9.189937644655997,10.471551270300852,0.2449586986856829,19.661358519934407,14198.677479871176,2821.58,15454.45153961136,3477.08,44179.996763285024,27528.655,33506.97610169491,20853.835,1.0533904907705054,0.7936416277497733,0.13319263339615076,0.34974040820176505,12428.222966101695,2938.895,0.7882896876505744,42561.93726449276,26640.550000000003,0.8292839158297802,0.6354969655020164,0.095720157311471,0.4367739925175745,13577.064184782608,2418.4,0.7215875145512445,42998.34543589744,27641.36,0.8208671669150546,0.7734454455837518,0.1188229155323393,0.3588728182963523,14602.497914529913,2862.02,0.6709153500547094,0.7989120096389875,0.35471388513013563,0.5468121855203043
ATL - Above The Line,Title,paid social,9872.05,13549.88,False,Spring,April,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_April,ATL - Above The Line_Title_April,ATL - Above The Line_paid social,ATL - Above The Line_paid social_April,ATL - Above The Line_April,Title_paid social,Title_paid social_April,Title_April,paid social_April,0.7285710279353027,133765092.854,9.19756410191545,9.51420676884848,0.54729507177439,18.711595788618027,14257.447211238294,2830.54,14781.334567099568,3309.5,46600.29644120708,28029.53,38331.75480952381,24779.83,0.3534896867448769,0.6952641681420213,0.1111812776067217,1.0479053305483705,12405.003809523809,2533.34,0.7958119281205572,45219.07162544169,28975.695,0.2996496724266317,1.0069259632087,0.0994731675658117,0.7235596802108636,15892.691643109541,2771.2799999999997,0.6211691651539807,44887.354374057315,27959.54,0.301864081520277,0.6330639872709971,0.1024913120873755,1.1508647507750613,12780.401689291102,2680.58,0.7724365978474639,0.2907681073895121,0.8888708392783206,0.163124022403734
DR - Direct Response,Title,app,3106.27,20775.23,False,Winter,February,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_February,DR - Direct Response_Title_February,DR - Direct Response_app,DR - Direct Response_app_February,DR - Direct Response_February,Title_app,Title_app_February,Title_February,app_February,0.1495179596086301,64533473.6921,8.041499806164564,9.94156482374723,0.1393426889430065,17.982694634612997,13900.634352226722,3124.38,15454.45153961136,3477.08,41704.905263157896,26583.695,38352.14654761905,22689.545,0.5416966681175177,0.583348291284702,0.16970315071911196,0.25630992983513884,11542.219642857142,3956.115,0.26912241285603183,42321.25867549669,27383.62,0.49089348120046616,0.5093998002542082,0.0917573281082943,0.29351789995601774,8974.64068432671,2473.99,0.34611636379212174,41307.42524959743,26520.43,0.5029417804297175,1.0638126063407978,0.1197467443409602,0.14054915190648837,16539.344750402575,3459.96,0.1878109469798912,0.498148356144399,0.17282258741141024,0.11678502894366598
ATL - Above The Line,Title,paid social,628.74,8827.33,False,Summer,June,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_June,ATL - Above The Line_Title_June,ATL - Above The Line_paid social,ATL - Above The Line_paid social_June,ATL - Above The Line_June,Title_paid social,Title_paid social_June,Title_June,paid social_June,0.0712265203634621,5550095.4642,6.445307035789453,9.085721147738235,0.0688042727092179,15.529325866508508,16887.563506024097,3643.265,14781.334567099568,3309.5,42865.334722891566,25054.485,38790.03604255319,25454.12,0.22756694503496466,1.4619235615846984,0.127788095969517,0.04872109748765103,18859.440765957446,4154.25,0.03333821017296111,43891.46023809524,24904.345,0.20111725497659313,0.9373312203964106,0.13448815531951805,0.07598863540823851,19079.94865079365,3929.5699999999997,0.0329529188734922,39965.780229007636,24130.56,0.22087220490676218,0.9426932652545306,0.1292262306299444,0.07555641160142443,12783.161145038168,3432.16,0.04918501713827239,0.20593167082598102,0.06816317059298567,0.005787109485365951
DR - Direct Response,Title,paid social,3641.37,97161.8,False,Fall,October,DR - Direct Response_Title,DR - Direct Response_Title_paid social,DR - Direct Response_Title_paid social_October,DR - Direct Response_Title_October,DR - Direct Response_paid social,DR - Direct Response_paid social_October,DR - Direct Response_October,Title_paid social,Title_paid social_October,Title_October,paid social_October,0.0374773830867686,353802063.666,8.200389847658958,11.48414320114467,0.0367921734506653,19.68424817535976,22164.99767003367,3306.44,14781.334567099568,3309.5,44047.87853198653,28470.06,39479.15496,27756.89,2.4610911783305305,0.8641182550029013,0.13582334394038803,0.043370664685984175,16768.480480000002,3682.805,0.21715563341252728,45878.01149549549,30936.1,2.1178293660251555,0.8145687552967911,0.1031018322129421,0.04600886400695983,18456.54167567568,3172.22,0.19729427451725962,44214.90947129909,28821.105,2.1974895156818075,0.990866044240856,0.13088436712386955,0.03782285537444327,20592.92271903323,3484.3050000000003,0.17682628394630084,2.205822464967147,0.03307838950701488,0.339895899290283
ATL - Above The Line,Title,paid social,935.42,49056.05,False,Fall,October,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_October,ATL - Above The Line_Title_October,ATL - Above The Line_paid social,ATL - Above The Line_paid social_October,ATL - Above The Line_October,Title_paid social,Title_paid social_October,Title_October,paid social_October,0.0190683921758886,45888010.291,6.8420640937825175,10.800739185552064,0.0188888689421128,17.641714448997014,22164.99767003367,3306.44,14781.334567099568,3309.5,44047.87853198653,28470.06,39479.15496,27756.89,1.242581054475539,0.8641182550029013,0.13582334394038803,0.022066878075414083,16768.480480000002,3682.805,0.05578442251316023,42955.702408602156,27541.935,1.1420148490035216,1.323010684723426,0.12303583501450316,0.014412878441624095,24378.108505376345,3500.6000000000004,0.03837131169523274,44214.90947129909,28821.105,1.1094911328913475,0.990866044240856,0.13088436712386955,0.01924416755092026,20592.92271903323,3484.3050000000003,0.04542434373025777,1.113698358125844,0.01683019601998959,0.04408438538455047
DR - Direct Response,Title,display,18460.68,85153.98,False,Spring,April,DR - Direct Response_Title,DR - Direct Response_Title_display,DR - Direct Response_Title_display_April,DR - Direct Response_Title_April,DR - Direct Response_display,DR - Direct Response_display_April,DR - Direct Response_April,Title_display,Title_display_April,Title_April,display_April,0.2167917459641933,1572000375.5064,9.82345251149987,11.352228169407075,0.1962176785443053,21.175614770461284,14257.447211238294,2830.54,12347.429811827957,3054.925,46600.29644120708,28029.53,42590.36341666667,28973.645,1.9993719980017153,0.4803098452644809,0.09107364308030749,0.45135811414570876,9282.0955,2811.825,1.9888483155554693,48579.46921518987,26419.63,1.7528800000427747,0.551322157298889,0.1235705151592476,0.3932215367986085,11914.286835443037,2981.24,1.5494574081498964,44887.354374057315,27959.54,1.8970594544376804,0.6330639872709971,0.1024913120873755,0.34244839435384083,12780.401689291102,2680.58,1.444452251877849,1.8273270022527408,0.264490150987608,1.917024980146875
DR - Direct Response,Brand,paid social,2435.34,93064.79,False,Spring,May,DR - Direct Response_Brand,DR - Direct Response_Brand_paid social,DR - Direct Response_Brand_paid social_May,DR - Direct Response_Brand_May,DR - Direct Response_paid social,DR - Direct Response_paid social_May,DR - Direct Response_May,Brand_paid social,Brand_paid social_May,Brand_May,paid social_May,0.0261682210855469,226644405.6786,7.79825219216098,11.441061941387105,0.0258316914819532,19.238892856814104,19363.06882943144,3123.33,15413.423000811028,3011.83,44692.540351170566,28773.69,44244.04235294118,31300.71,2.1034422952950047,0.5423450544948575,0.0746389952981395,0.04825013313695668,10303.988235294119,2495.1,0.2363492605376102,42465.447264573995,29405.15,2.191541500085354,0.7490999388658846,0.1049142799906945,0.03493288375535689,20612.90192825112,2901.23,0.1181463924136869,46347.34269736842,29695.035,2.007985454693267,0.8174213633387002,0.10743999567922395,0.03201313576961659,19419.380032894736,2984.63,0.12540771105332646,2.082333858598004,0.03155226211826068,0.2228088708517515
DR - Direct Response,Brand,app,715.69,18196.56,False,Winter,February,DR - Direct Response_Brand,DR - Direct Response_Brand_app,DR - Direct Response_Brand_app_February,DR - Direct Response_Brand_February,DR - Direct Response_app,DR - Direct Response_app_February,DR - Direct Response_February,Brand_app,Brand_app_February,Brand_February,app_February,0.0393310603762469,13023096.026400002,6.574643390063129,9.80904279814318,0.0385772950275406,16.38223503330986,13900.634352226722,3124.38,13616.266717850289,3266.98,41704.905263157896,26583.695,38352.14654761905,22689.545,0.47446001431514834,0.583348291284702,0.16970315071911196,0.06742294605788338,11542.219642857142,3956.115,0.062006271076543065,42321.25867549669,27383.62,0.4299626374424329,0.5093998002542082,0.0917573281082943,0.07721059245924192,8974.64068432671,2473.99,0.07974581102170243,42377.4804359673,27127.84,0.4293922105042357,0.5290011419023914,0.0949350492983183,0.07434967008729836,9435.677520435967,2749.45,0.07584934928625371,0.4363170203883628,0.045461399002832886,0.02356765503800007
DR - Direct Response,Brand,display,1777.88,10687.8,False,Fall,November,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_November,DR - Direct Response_Brand_November,DR - Direct Response_display,DR - Direct Response_display_November,DR - Direct Response_November,Brand_display,Brand_display_November,Brand_November,display_November,0.1663466756488707,19001625.864,7.483739231765105,9.276951743274685,0.1538763641909105,16.760035157886207,18449.15355907781,3363.825,16684.06024691358,3131.175,50191.9100648415,29359.99,39334.61301470589,27863.905,0.27171488876741184,0.5672031211958001,0.12501357179531458,0.293275317840586,13898.01625,2999.125,0.12792329264976934,46332.36646271511,29382.11,0.23067675614196734,0.9605321897546919,0.1311081206938908,0.17318178133244405,16873.10533460803,4078.66,0.10536768216301194,48142.82954258675,29080.535,0.22200190768898742,0.8279228531544353,0.1193846287532739,0.20092050245391824,17281.43611987382,3092.84,0.10287802400608483,0.21293869841161125,0.15588945652153233,0.01826917599706763
DR - Direct Response,Title,app,6691.78,26175.26,False,Summer,July,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_July,DR - Direct Response_Title_July,DR - Direct Response_app,DR - Direct Response_app_July,DR - Direct Response_July,Title_app,Title_app_July,Title_July,app_July,0.2556528569343724,175159081.36279997,8.80878461239755,10.17260817211598,0.2276556420527574,18.981205161032413,13667.90251519757,2994.47,15454.45153961136,3477.08,45959.68763677812,27091.21,43499.02059322034,23589.684999999998,0.6017436632603084,1.3008186355798472,0.11025300682538186,0.19653228354959237,18987.30322033898,2522.8100000000004,0.3524344622480059,46105.11747228381,27053.24,0.5677300359495953,0.8078191145831718,0.0956737670662466,0.3164728988447955,12772.214501108649,2855.75,0.5239326351291033,47447.52345419847,27828.02,0.5516675707061343,0.8508117686307275,0.10184031401304369,0.30048110094411706,13099.998683206108,2802.46,0.5108229521105758,0.5695264991107966,0.3080440323974137,0.3107050827712453
DR - Direct Response,Brand,ott,1147.97,11488.08,False,Summer,August,DR - Direct Response_Brand,DR - Direct Response_Brand_ott,DR - Direct Response_Brand_ott_August,DR - Direct Response_Brand_August,DR - Direct Response_ott,DR - Direct Response_ott_August,DR - Direct Response_August,Brand_ott,Brand_ott_August,Brand_August,ott_August,0.0999270548255235,13187971.1976,7.046621167847318,9.349152298011296,0.0952438638104893,16.394815775012603,14172.931604095564,2955.06,18203.975535006604,3250.1,43953.76838225256,28127.39,40368.20935483871,23222.449999999997,0.28458235288613287,0.7669470313129659,0.1139800688033733,0.130291989858093,11121.102580645162,3458.8149999999996,0.10322447722026169,48221.59565674256,29560.06,0.23823516919216017,0.7342690080899349,0.1000499092606062,0.13609052503177993,13786.383415061295,2796.25,0.0832683935618583,46225.63042692939,29460.77,0.24852186749858704,0.8018239475346868,0.1080379786432052,0.12462468242905737,14716.92921182266,2939.31,0.07800336493280084,0.26136735080577533,0.12216374137596844,0.023498944206834117
ATL - Above The Line,Brand,paid social,719.93,32529.04,False,Summer,June,ATL - Above The Line_Brand,ATL - Above The Line_Brand_paid social,ATL - Above The Line_Brand_paid social_June,ATL - Above The Line_Brand_June,ATL - Above The Line_paid social,ATL - Above The Line_paid social_June,ATL - Above The Line_June,Brand_paid social,Brand_paid social_June,Brand_June,paid social_June,0.0221319165889924,23418631.7672,6.580542045193024,10.389919249100824,0.0218905603490596,16.969042535574054,16887.563506024097,3643.265,15413.423000811028,3011.83,42865.334722891566,25054.485,38790.03604255319,25454.12,0.8385926727243874,1.4619235615846984,0.127788095969517,0.015138901356102236,18859.440765957446,4154.25,0.038173454289244985,43891.46023809524,24904.345,0.7411245792129441,0.9373312203964106,0.13448815531951805,0.023611628533649506,19079.94865079365,3929.5699999999997,0.037732281840813744,42498.12464589235,25844.36,0.7654229515076754,1.1989191413063836,0.1252450014386625,0.01845989093549437,20387.123456090652,3294.92,0.035312975935549204,0.7588658810268982,0.021180054820972183,0.024418712598449056
DR - Direct Response,Title,paid social,4930.26,85812.69,False,Summer,July,DR - Direct Response_Title,DR - Direct Response_Title_paid social,DR - Direct Response_Title_paid social_July,DR - Direct Response_Title_July,DR - Direct Response_paid social,DR - Direct Response_paid social_July,DR - Direct Response_July,Title_paid social,Title_paid social_July,Title_July,paid social_July,0.0574537402335249,423078872.9994,8.503349812475525,11.359933829857727,0.0558638865214554,19.863069182983978,13667.90251519757,2994.47,14781.334567099568,3309.5,45959.68763677812,27091.21,44656.93286764706,27553.295,1.9215983832640096,0.9026427022783422,0.1260642229104142,0.06365058963918621,13666.153272058824,3465.575,0.3607642839832756,46105.11747228381,27053.24,1.8612400250706764,0.8078191145831718,0.0956737670662466,0.07112203610479131,12772.214501108649,2855.75,0.3860145004276311,47447.52345419847,27828.02,1.8085810123016386,0.8508117686307275,0.10184031401304369,0.06752814471053842,13099.998683206108,2802.46,0.3763557630216008,1.8671295305177509,0.06922778814238634,0.7504763968347776
ATL - Above The Line,Title,youtube,4941.65,23290.37,False,Spring,April,ATL - Above The Line_Title,ATL - Above The Line_Title_youtube,ATL - Above The Line_Title_youtube_April,ATL - Above The Line_Title_April,ATL - Above The Line_youtube,ATL - Above The Line_youtube_April,ATL - Above The Line_April,Title_youtube,Title_youtube_April,Title_April,youtube_April,0.2121756760412136,115092856.9105,8.505656903597908,10.055838184677762,0.1924168243720122,18.56124982059831,14257.447211238294,2830.54,16373.851519468184,3055.75,46600.29644120708,28029.53,51838.93621052632,32031.46,0.4492833322314723,0.8058323743319843,0.1172656553953083,0.2633000147420264,23757.567473684212,3188.52,0.20800319752743068,45219.07162544169,28975.695,0.5150563504027379,1.0069259632087,0.0994731675658117,0.21071626295650212,15892.691643109541,2771.2799999999997,0.3109385188469638,44887.354374057315,27959.54,0.5188626134192638,0.6330639872709971,0.1024913120873755,0.3351567618873052,12780.401689291102,2680.58,0.386658425935132,0.49979016827466155,0.2588584558072024,0.1403535808080347
DR - Direct Response,Title,youtube,1271.87,32044.53,False,Fall,September,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_September,DR - Direct Response_Title_September,DR - Direct Response_youtube,DR - Direct Response_youtube_September,DR - Direct Response_September,Title_youtube,Title_youtube_September,Title_September,youtube_September,0.0396907054027629,40756476.37109999,7.149029472368627,10.374912983043249,0.0389232702703431,17.52312533891134,14198.677479871176,2821.58,16373.851519468184,3055.75,44179.996763285024,27528.655,43326.62483695652,28338.065,0.7396036529636811,0.6407894009383497,0.071209891859793,0.061940327578204654,10709.76983695652,1453.46,0.11875792097894769,42561.93726449276,26640.550000000003,0.7528917163912345,0.6354969655020164,0.095720157311471,0.06245616825472782,13577.064184782608,2418.4,0.09367783658454913,42998.34543589744,27641.36,0.7452503038232587,0.7734454455837518,0.1188229155323393,0.05131674849130006,14602.497914529913,2862.02,0.08709948170815707,0.7253176176470438,0.05072204497405952,0.06444886940865877
ATL - Above The Line,Brand,paid social,1357.03,25092.18,False,Summer,June,ATL - Above The Line_Brand,ATL - Above The Line_Brand_paid social,ATL - Above The Line_Brand_paid social_June,ATL - Above The Line_Brand_June,ATL - Above The Line_paid social,ATL - Above The Line_paid social_June,ATL - Above The Line_June,Brand_paid social,Brand_paid social_June,Brand_June,paid social_June,0.0540817896252936,34050841.0254,7.213790399185383,10.13035137505176,0.0526700463734878,17.343365319340673,16887.563506024097,3643.265,15413.423000811028,3011.83,42865.334722891566,25054.485,38790.03604255319,25454.12,0.6468717887365081,1.4619235615846984,0.127788095969517,0.03699358232291566,18859.440765957446,4154.25,0.07195494377805359,43891.46023809524,24904.345,0.5716870631299126,0.9373312203964106,0.13448815531951805,0.057697629662246445,19079.94865079365,3929.5699999999997,0.07112335702976606,42498.12464589235,25844.36,0.5904302886086359,1.1989191413063836,0.1252450014386625,0.04510878820932346,20387.123456090652,3294.92,0.06656309326437063,0.5853723098679062,0.05175580996223844,0.03550496497832481
DR - Direct Response,Title,paid social,4827.77,61670.89,False,Spring,April,DR - Direct Response_Title,DR - Direct Response_Title_paid social,DR - Direct Response_Title_paid social_April,DR - Direct Response_Title_April,DR - Direct Response_paid social,DR - Direct Response_paid social_April,DR - Direct Response_April,Title_paid social,Title_paid social_April,Title_April,paid social_April,0.0782828008481797,297732872.6153,8.482347055830573,11.029583514507983,0.0753697765312378,19.5117072452013,14257.447211238294,2830.54,14781.334567099568,3309.5,46600.29644120708,28029.53,38331.75480952381,24779.83,1.6088720776403749,0.6952641681420213,0.1111812776067217,0.11259432663900625,12405.003809523809,2533.34,0.38917924364469214,48579.46921518987,26419.63,1.2694846402462687,0.551322157298889,0.1235705151592476,0.14199102976690298,11914.286835443037,2981.24,0.40520847505854746,44887.354374057315,27959.54,1.373903426922455,0.6330639872709971,0.1024913120873755,0.1236570116484434,12780.401689291102,2680.58,0.377747907880334,1.3234012379686602,0.09550654119224479,0.36307965513720314
DR - Direct Response,Title,app,232.63,14110.26,False,Winter,February,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_February,DR - Direct Response_Title_February,DR - Direct Response_app,DR - Direct Response_app_February,DR - Direct Response_February,Title_app,Title_app_February,Title_February,app_February,0.0164865849389026,3282469.7838,5.453738667365866,9.554728339229948,0.0163521566936233,15.004106984525418,13900.634352226722,3124.38,15454.45153961136,3477.08,41704.905263157896,26583.695,38352.14654761905,22689.545,0.3679131748852786,0.583348291284702,0.16970315071911196,0.028261992338392494,11542.219642857142,3956.115,0.020154702232162265,42321.25867549669,27383.62,0.3334083257823711,0.5093998002542082,0.0917573281082943,0.032364725959207724,8974.64068432671,2473.99,0.025920814903070653,41307.42524959743,26520.43,0.341591370431337,1.0638126063407978,0.1197467443409602,0.015497640130071027,16539.344750402575,3459.96,0.014065248866303344,0.33833574038747427,0.019056267716448135,0.005940224611754004
DR - Direct Response,Title,youtube,250.33,3045.5,True,Summer,July,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_July,DR - Direct Response_Title_July,DR - Direct Response_youtube,DR - Direct Response_youtube_July,DR - Direct Response_July,Title_youtube,Title_youtube_July,Title_July,youtube_July,0.0821966836315876,762380.015,5.526766816652428,8.021748669688549,0.0789929417527463,13.544201729385636,13667.90251519757,2994.47,16373.851519468184,3055.75,45959.68763677812,27091.21,50615.233459119496,31997.51,0.0601696325763224,0.6839275270357503,0.0833899915581557,0.12018332408382651,9049.030062893082,2597.62,0.027663738352082187,46105.11747228381,27053.24,0.06605557402235898,0.8078191145831718,0.0956737670662466,0.10175134773085981,12772.214501108649,2855.75,0.01959957687668579,47447.52345419847,27828.02,0.06418670097586546,0.8508117686307275,0.10184031401304369,0.09660971634639307,13099.998683206108,2802.46,0.019109162226170085,0.06626459309446901,0.09904132572267157,0.0013523440738598524
ATL - Above The Line,Brand,display,868.25,44210.42,False,Fall,November,ATL - Above The Line_Brand,ATL - Above The Line_Brand_display,ATL - Above The Line_Brand_display_November,ATL - Above The Line_Brand_November,ATL - Above The Line_display,ATL - Above The Line_display_November,ATL - Above The Line_November,Brand_display,Brand_display_November,Brand_November,display_November,0.019639035322442,38385697.165,6.767630770887971,10.696738405734465,0.0194486777246376,17.463195504563814,18449.15355907781,3363.825,16684.06024691358,3131.175,50191.9100648415,29359.99,39334.61301470589,27863.905,1.1239571616853383,0.5672031211958001,0.12501357179531458,0.034624342829845875,13898.01625,2999.125,0.062472944654961095,52525.483826589596,29285.86,0.8416946742643745,1.1315029819109512,0.1056452814605679,0.01735659175133096,19402.070578034683,2958.2,0.0447503783943017,48142.82954258675,29080.535,0.9183178558479166,0.8279228531544353,0.1193846287532739,0.023720851825283128,17281.43611987382,3092.84,0.050241773541118154,0.8808276063390658,0.018404446804124897,0.036906055423717346
DR - Direct Response,Brand,youtube,2160.31,74252.6,False,Summer,August,DR - Direct Response_Brand,DR - Direct Response_Brand_youtube,DR - Direct Response_Brand_youtube_August,DR - Direct Response_Brand_August,DR - Direct Response_youtube,DR - Direct Response_youtube_August,DR - Direct Response_August,Brand_youtube,Brand_youtube_August,Brand_August,youtube_August,0.0290940653929963,160408634.306,7.678469798324123,11.21524154033808,0.0286788670499628,18.8932350880199,14172.931604095564,2955.06,14939.568939641107,2759.03,43953.76838225256,28127.39,44627.14971962617,28217.105,1.6638436572019102,0.5260163480536867,0.08687878795979756,0.05531019235551759,8952.308738317757,2384.4700000000003,0.24131316994837548,48221.59565674256,29560.06,1.5398204681685532,0.7342690080899349,0.1000499092606062,0.03962316953656962,13786.383415061295,2796.25,0.1566988190419768,46225.63042692939,29460.77,1.6063080008692128,0.8018239475346868,0.1080379786432052,0.03628485465225856,14716.92921182266,2939.31,0.14679081273724834,1.689334105650458,0.03556834419318526,0.28582361087785263
DR - Direct Response,Title,app,5566.27,43137.49,False,Winter,January,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_January,DR - Direct Response_Title_January,DR - Direct Response_app,DR - Direct Response_app_January,DR - Direct Response_January,Title_app,Title_app_January,Title_January,app_January,0.1290355558471297,240114916.4623,8.624660087097231,10.672170917012515,0.1213637778931737,19.29662818946681,17056.77302654867,3518.635,15454.45153961136,3477.08,44733.07373451327,26916.89,58888.348172043006,27619.48,0.7325301411745039,0.6377518242300215,0.1390276780451292,0.20232879145883825,12576.622258064517,3827.21,0.4425886287894778,44103.682430830035,23931.440000000002,0.978092703883732,0.8860713903319252,0.14343351127679338,0.14562659087637686,15961.494347826087,3990.05,0.34873113248059456,42200.208472727274,26916.89,1.0222103530099493,0.9155645204383223,0.1182446088700703,0.1409355135183204,16242.797254545454,3221.79,0.3426915889405879,0.9643310060922056,0.09445072109403674,0.32299200862537514
